value,timestamp
57,2022-03-13 23:22:02.685258
38,2022-03-13 23:22:03.683739
43,2022-03-13 23:22:04.674782
50,2022-03-13 23:22:05.671313
41,2022-03-13 23:22:06.683571
48,2022-03-13 23:22:07.722943
48,2022-03-13 23:22:08.675622
48,2022-03-13 23:22:09.679887
47,2022-03-13 23:22:10.673999
44,2022-03-13 23:22:11.672334
43,2022-03-13 23:22:12.682273
40,2022-03-13 23:22:13.675689
41,2022-03-13 23:22:14.693548
41,2022-03-13 23:22:15.674685
53,2022-03-13 23:22:16.669490
44,2022-03-13 23:22:17.691465
44,2022-03-13 23:22:18.683261
56,2022-03-13 23:22:19.673774
57,2022-03-13 23:22:20.673993
66,2022-03-13 23:22:21.692019
60,2022-03-13 23:22:22.678116
53,2022-03-13 23:22:23.674690
43,2022-03-13 23:22:24.675322
57,2022-03-13 23:22:25.726532
64,2022-03-13 23:22:26.675286
69,2022-03-13 23:22:27.685022
57,2022-03-13 23:22:28.670994
51,2022-03-13 23:22:29.685010
47,2022-03-13 23:22:30.674128
51,2022-03-13 23:22:31.669737
61,2022-03-13 23:22:32.707895
54,2022-03-13 23:22:33.683671
69,2022-03-13 23:22:34.675546
64,2022-03-13 23:22:35.685080
60,2022-03-13 23:22:36.677255
63,2022-03-13 23:22:37.676341
53,2022-03-13 23:22:38.675410
57,2022-03-13 23:22:39.686942
57,2022-03-13 23:22:40.677709
54,2022-03-13 23:22:41.680326
64,2022-03-13 23:22:42.674101
43,2022-03-13 23:22:43.719601
37,2022-03-13 23:22:44.676462
38,2022-03-13 23:22:45.676767
21,2022-03-13 23:22:46.681922
37,2022-03-13 23:22:47.673390
51,2022-03-13 23:22:48.678845
56,2022-03-13 23:22:49.683643
69,2022-03-13 23:22:50.724181
69,2022-03-13 23:22:51.673969
69,2022-03-13 23:22:52.676693
67,2022-03-13 23:22:53.673853
56,2022-03-13 23:22:54.669429
37,2022-03-13 23:22:55.677970
30,2022-03-13 23:22:56.676759
