value,timestamp
78,2022-03-13 23:27:44.572548
83,2022-03-13 23:27:45.559835
84,2022-03-13 23:27:46.569211
78,2022-03-13 23:27:47.560681
78,2022-03-13 23:27:48.571230
70,2022-03-13 23:27:49.561883
60,2022-03-13 23:27:50.593384
50,2022-03-13 23:27:51.569006
53,2022-03-13 23:27:52.561365
50,2022-03-13 23:27:53.562853
57,2022-03-13 23:27:54.593524
56,2022-03-13 23:27:55.564574
48,2022-03-13 23:27:56.557933
51,2022-03-13 23:27:57.588489
34,2022-03-13 23:27:58.571362
30,2022-03-13 23:27:59.565613
48,2022-03-13 23:28:00.564767
53,2022-03-13 23:28:01.598996
67,2022-03-13 23:28:02.564384
61,2022-03-13 23:28:03.569366
57,2022-03-13 23:28:04.582928
51,2022-03-13 23:28:05.570818
50,2022-03-13 23:28:06.566461
75,2022-03-13 23:28:07.569741
57,2022-03-13 23:28:08.604514
54,2022-03-13 23:28:09.564401
40,2022-03-13 23:28:10.562719
30,2022-03-13 23:28:11.589176
34,2022-03-13 23:28:12.564691
44,2022-03-13 23:28:13.564629
51,2022-03-13 23:28:14.570685
47,2022-03-13 23:28:15.586542
61,2022-03-13 23:28:16.557940
48,2022-03-13 23:28:17.558307
61,2022-03-13 23:28:18.562544
63,2022-03-13 23:28:19.571655
61,2022-03-13 23:28:20.571208
48,2022-03-13 23:28:21.558799
37,2022-03-13 23:28:22.586076
27,2022-03-13 23:28:23.567774
24,2022-03-13 23:28:24.558409
29,2022-03-13 23:28:25.566086
29,2022-03-13 23:28:26.615458
38,2022-03-13 23:28:27.560292
29,2022-03-13 23:28:28.564386
30,2022-03-13 23:28:29.560604
20,2022-03-13 23:28:30.563603
30,2022-03-13 23:28:31.567901
44,2022-03-13 23:28:32.561597
37,2022-03-13 23:28:33.591311
35,2022-03-13 23:28:34.562528
21,2022-03-13 23:28:35.561491
16,2022-03-13 23:28:36.586748
29,2022-03-13 23:28:37.564014
29,2022-03-13 23:28:38.559299
27,2022-03-13 23:28:39.559166
35,2022-03-13 23:28:40.586747
34,2022-03-13 23:28:41.558681
60,2022-03-13 23:28:42.570735
67,2022-03-13 23:28:43.564648
48,2022-03-13 23:28:44.584941
60,2022-03-13 23:28:45.561873
50,2022-03-13 23:28:46.563820
44,2022-03-13 23:28:47.566625
61,2022-03-13 23:28:48.556239
54,2022-03-13 23:28:49.570932
53,2022-03-13 23:28:50.570033
56,2022-03-13 23:28:51.604681
41,2022-03-13 23:28:52.559931
35,2022-03-13 23:28:53.561283
27,2022-03-13 23:28:54.565000
11,2022-03-13 23:28:55.562348
13,2022-03-13 23:28:56.567848
13,2022-03-13 23:28:57.569013
24,2022-03-13 23:28:58.601184
44,2022-03-13 23:28:59.567399
51,2022-03-13 23:29:00.571976
60,2022-03-13 23:29:01.566569
54,2022-03-13 23:29:02.558937
48,2022-03-13 23:29:03.560619
50,2022-03-13 23:29:04.569974
41,2022-03-13 23:29:05.566775
40,2022-03-13 23:29:06.565453
43,2022-03-13 23:29:07.565429
44,2022-03-13 23:29:08.563021
56,2022-03-13 23:29:09.609322
61,2022-03-13 23:29:10.566748
56,2022-03-13 23:29:11.563858
54,2022-03-13 23:29:12.566005
50,2022-03-13 23:29:13.567617
51,2022-03-13 23:29:14.556516
57,2022-03-13 23:29:15.567235
50,2022-03-13 23:29:16.594766
35,2022-03-13 23:29:17.563919
16,2022-03-13 23:29:18.569479
14,2022-03-13 23:29:19.559559
17,2022-03-13 23:29:20.562608
40,2022-03-13 23:29:21.558430
48,2022-03-13 23:29:22.555343
56,2022-03-13 23:29:23.586991
70,2022-03-13 23:29:24.567704
69,2022-03-13 23:29:25.564815
78,2022-03-13 23:29:26.558120
64,2022-03-13 23:29:27.591713
48,2022-03-13 23:29:28.566365
34,2022-03-13 23:29:29.565059
26,2022-03-13 23:29:30.593620
38,2022-03-13 23:29:31.569120
35,2022-03-13 23:29:32.569665
51,2022-03-13 23:29:33.555958
64,2022-03-13 23:29:34.604023
61,2022-03-13 23:29:35.564665
75,2022-03-13 23:29:36.564098
69,2022-03-13 23:29:37.564241
57,2022-03-13 23:29:38.566558
47,2022-03-13 23:29:39.562201
47,2022-03-13 23:29:40.556735
48,2022-03-13 23:29:41.579783
40,2022-03-13 23:29:42.561384
50,2022-03-13 23:29:43.557158
41,2022-03-13 23:29:44.563985
38,2022-03-13 23:29:45.566250
51,2022-03-13 23:29:46.569819
43,2022-03-13 23:29:47.573343
34,2022-03-13 23:29:48.562078
34,2022-03-13 23:29:49.561994
20,2022-03-13 23:29:50.579928
23,2022-03-13 23:29:51.564646
44,2022-03-13 23:29:52.605500
54,2022-03-13 23:29:53.565435
70,2022-03-13 23:29:54.563590
66,2022-03-13 23:29:55.557783
44,2022-03-13 23:29:56.565977
26,2022-03-13 23:29:57.567380
17,2022-03-13 23:29:58.560290
17,2022-03-13 23:29:59.589518
27,2022-03-13 23:30:00.569649
41,2022-03-13 23:30:01.559517
43,2022-03-13 23:30:02.567921
51,2022-03-13 23:30:03.570047
48,2022-03-13 23:30:04.569170
47,2022-03-13 23:30:05.564454
38,2022-03-13 23:30:06.581611
35,2022-03-13 23:30:07.567464
34,2022-03-13 23:30:08.566990
40,2022-03-13 23:30:09.566630
40,2022-03-13 23:30:10.586846
43,2022-03-13 23:30:11.556836
41,2022-03-13 23:30:12.568689
30,2022-03-13 23:30:13.568913
30,2022-03-13 23:30:14.568081
41,2022-03-13 23:30:15.564532
41,2022-03-13 23:30:16.566299
38,2022-03-13 23:30:17.582711
29,2022-03-13 23:30:18.555883
23,2022-03-13 23:30:19.570549
23,2022-03-13 23:30:20.568111
37,2022-03-13 23:30:21.556673
47,2022-03-13 23:30:22.561706
38,2022-03-13 23:30:23.566484
47,2022-03-13 23:30:24.587493
44,2022-03-13 23:30:25.565387
57,2022-03-13 23:30:26.554265
64,2022-03-13 23:30:27.565571
63,2022-03-13 23:30:28.564061
57,2022-03-13 23:30:29.556318
43,2022-03-13 23:30:30.564524
23,2022-03-13 23:30:31.580779
4,2022-03-13 23:30:32.555025
11,2022-03-13 23:30:33.559336
11,2022-03-13 23:30:34.559391
29,2022-03-13 23:30:35.616151
43,2022-03-13 23:30:36.561842
37,2022-03-13 23:30:37.556592
50,2022-03-13 23:30:38.555719
41,2022-03-13 23:30:39.578126
51,2022-03-13 23:30:40.556753
47,2022-03-13 23:30:41.564283
40,2022-03-13 23:30:42.603842
54,2022-03-13 23:30:43.571477
53,2022-03-13 23:30:44.568140
64,2022-03-13 23:30:45.565999
66,2022-03-13 23:30:46.556020
47,2022-03-13 23:30:47.565450
44,2022-03-13 23:30:48.560751
34,2022-03-13 23:30:49.567660
30,2022-03-13 23:30:50.566074
27,2022-03-13 23:30:51.569176
8,2022-03-13 23:30:52.565440
11,2022-03-13 23:30:53.580886
14,2022-03-13 23:30:54.569470
30,2022-03-13 23:30:55.565530
56,2022-03-13 23:30:56.568809
56,2022-03-13 23:30:57.562234
54,2022-03-13 23:30:58.556585
54,2022-03-13 23:30:59.569749
37,2022-03-13 23:31:00.592998
35,2022-03-13 23:31:01.556594
29,2022-03-13 23:31:02.566033
27,2022-03-13 23:31:03.569848
27,2022-03-13 23:31:04.565779
26,2022-03-13 23:31:05.557003
16,2022-03-13 23:31:06.562418
8,2022-03-13 23:31:07.612404
11,2022-03-13 23:31:08.569596
16,2022-03-13 23:31:09.570340
43,2022-03-13 23:31:10.562355
56,2022-03-13 23:31:11.558049
50,2022-03-13 23:31:12.567432
50,2022-03-13 23:31:13.567014
44,2022-03-13 23:31:14.564559
41,2022-03-13 23:31:15.564199
60,2022-03-13 23:31:16.568876
60,2022-03-13 23:31:17.567886
44,2022-03-13 23:31:18.593281
40,2022-03-13 23:31:19.553433
30,2022-03-13 23:31:20.561608
30,2022-03-13 23:31:21.567049
38,2022-03-13 23:31:22.563776
30,2022-03-13 23:31:23.571229
27,2022-03-13 23:31:24.565057
24,2022-03-13 23:31:25.584668
16,2022-03-13 23:31:26.560236
30,2022-03-13 23:31:27.566944
35,2022-03-13 23:31:28.564105
38,2022-03-13 23:31:29.555575
47,2022-03-13 23:31:30.566657
56,2022-03-13 23:31:31.566592
64,2022-03-13 23:31:32.588511
67,2022-03-13 23:31:33.557485
67,2022-03-13 23:31:34.564695
50,2022-03-13 23:31:35.563644
41,2022-03-13 23:31:36.587879
44,2022-03-13 23:31:37.555745
40,2022-03-13 23:31:38.555647
44,2022-03-13 23:31:39.604360
40,2022-03-13 23:31:40.569419
26,2022-03-13 23:31:41.567649
29,2022-03-13 23:31:42.562974
37,2022-03-13 23:31:43.582491
43,2022-03-13 23:31:44.554085
47,2022-03-13 23:31:45.555408
47,2022-03-13 23:31:46.565663
34,2022-03-13 23:31:47.560157
17,2022-03-13 23:31:48.554680
11,2022-03-13 23:31:49.556803
3,2022-03-13 23:31:50.594457
1,2022-03-13 23:31:51.569277
10,2022-03-13 23:31:52.565010
24,2022-03-13 23:31:53.562563
30,2022-03-13 23:31:54.576367
40,2022-03-13 23:31:55.568771
48,2022-03-13 23:31:56.566464
50,2022-03-13 23:31:57.570327
56,2022-03-13 23:31:58.555281
64,2022-03-13 23:31:59.566996
61,2022-03-13 23:32:00.569447
61,2022-03-13 23:32:01.607733
54,2022-03-13 23:32:02.564677
53,2022-03-13 23:32:03.562828
57,2022-03-13 23:32:04.580247
54,2022-03-13 23:32:05.556712
69,2022-03-13 23:32:06.555213
74,2022-03-13 23:32:07.557942
48,2022-03-13 23:32:08.595367
35,2022-03-13 23:32:09.557661
20,2022-03-13 23:32:10.563107
13,2022-03-13 23:32:11.564057
10,2022-03-13 23:32:12.568081
21,2022-03-13 23:32:13.564294
34,2022-03-13 23:32:14.557026
47,2022-03-13 23:32:15.569136
67,2022-03-13 23:32:16.556400
66,2022-03-13 23:32:17.552998
64,2022-03-13 23:32:18.562198
48,2022-03-13 23:32:19.618722
48,2022-03-13 23:32:20.559526
54,2022-03-13 23:32:21.564138
53,2022-03-13 23:32:22.566616
53,2022-03-13 23:32:23.553214
48,2022-03-13 23:32:24.563594
53,2022-03-13 23:32:25.562846
48,2022-03-13 23:32:26.592196
47,2022-03-13 23:32:27.564433
48,2022-03-13 23:32:28.561762
27,2022-03-13 23:32:29.554176
21,2022-03-13 23:32:30.562328
26,2022-03-13 23:32:31.558754
34,2022-03-13 23:32:32.562469
53,2022-03-13 23:32:33.566887
56,2022-03-13 23:32:34.558248
48,2022-03-13 23:32:35.564806
53,2022-03-13 23:32:36.559283
38,2022-03-13 23:32:37.573061
47,2022-03-13 23:32:38.557018
60,2022-03-13 23:32:39.559043
48,2022-03-13 23:32:40.564067
67,2022-03-13 23:32:41.555481
51,2022-03-13 23:32:42.566137
40,2022-03-13 23:32:43.570630
47,2022-03-13 23:32:44.594296
34,2022-03-13 23:32:45.554364
53,2022-03-13 23:32:46.554314
67,2022-03-13 23:32:47.565932
66,2022-03-13 23:32:48.567426
67,2022-03-13 23:32:49.566662
66,2022-03-13 23:32:50.563385
63,2022-03-13 23:32:51.585403
61,2022-03-13 23:32:52.555902
63,2022-03-13 23:32:53.554551
53,2022-03-13 23:32:54.563874
57,2022-03-13 23:32:55.564603
64,2022-03-13 23:32:56.555670
64,2022-03-13 23:32:57.560471
60,2022-03-13 23:32:58.568544
48,2022-03-13 23:32:59.570862
50,2022-03-13 23:33:00.565051
64,2022-03-13 23:33:01.554324
67,2022-03-13 23:33:02.607107
70,2022-03-13 23:33:03.556030
57,2022-03-13 23:33:04.557661
43,2022-03-13 23:33:05.555412
48,2022-03-13 23:33:06.558698
44,2022-03-13 23:33:07.569156
51,2022-03-13 23:33:08.553983
54,2022-03-13 23:33:09.591156
41,2022-03-13 23:33:10.559579
34,2022-03-13 23:33:11.561533
23,2022-03-13 23:33:12.552658
13,2022-03-13 23:33:13.569103
24,2022-03-13 23:33:14.555959
23,2022-03-13 23:33:15.566501
34,2022-03-13 23:33:16.567851
37,2022-03-13 23:33:17.554090
34,2022-03-13 23:33:18.553608
51,2022-03-13 23:33:19.554093
60,2022-03-13 23:33:20.586773
54,2022-03-13 23:33:21.555921
47,2022-03-13 23:33:22.560662
47,2022-03-13 23:33:23.561344
41,2022-03-13 23:33:24.562581
48,2022-03-13 23:33:25.563203
64,2022-03-13 23:33:26.563850
51,2022-03-13 23:33:27.590701
48,2022-03-13 23:33:28.562541
57,2022-03-13 23:33:29.563566
54,2022-03-13 23:33:30.564828
54,2022-03-13 23:33:31.561187
60,2022-03-13 23:33:32.568164
47,2022-03-13 23:33:33.556230
44,2022-03-13 23:33:34.577808
53,2022-03-13 23:33:35.553794
60,2022-03-13 23:33:36.556806
64,2022-03-13 23:33:37.559710
69,2022-03-13 23:33:38.552250
74,2022-03-13 23:33:39.558314
63,2022-03-13 23:33:40.552427
63,2022-03-13 23:33:41.569861
41,2022-03-13 23:33:42.561431
35,2022-03-13 23:33:43.552054
29,2022-03-13 23:33:44.564591
13,2022-03-13 23:33:45.601538
24,2022-03-13 23:33:46.560613
34,2022-03-13 23:33:47.567955
30,2022-03-13 23:33:48.574182
34,2022-03-13 23:33:49.558891
35,2022-03-13 23:33:50.555657
24,2022-03-13 23:33:51.561939
29,2022-03-13 23:33:52.584166
50,2022-03-13 23:33:53.564198
50,2022-03-13 23:33:54.557443
57,2022-03-13 23:33:55.565470
51,2022-03-13 23:33:56.555508
38,2022-03-13 23:33:57.559069
23,2022-03-13 23:33:58.568080
13,2022-03-13 23:33:59.586899
4,2022-03-13 23:34:00.563410
11,2022-03-13 23:34:01.552478
13,2022-03-13 23:34:02.567625
16,2022-03-13 23:34:03.614808
29,2022-03-13 23:34:04.552619
34,2022-03-13 23:34:05.563097
48,2022-03-13 23:34:06.556512
57,2022-03-13 23:34:07.566319
70,2022-03-13 23:34:08.556169
78,2022-03-13 23:34:09.558912
81,2022-03-13 23:34:10.630619
81,2022-03-13 23:34:11.560721
70,2022-03-13 23:34:12.553709
67,2022-03-13 23:34:13.562476
63,2022-03-13 23:34:14.552023
43,2022-03-13 23:34:15.567162
34,2022-03-13 23:34:16.554942
26,2022-03-13 23:34:17.573890
16,2022-03-13 23:34:18.566081
21,2022-03-13 23:34:19.568249
21,2022-03-13 23:34:20.553954
11,2022-03-13 23:34:21.564428
29,2022-03-13 23:34:22.551744
38,2022-03-13 23:34:23.559907
54,2022-03-13 23:34:24.573804
51,2022-03-13 23:34:25.566701
37,2022-03-13 23:34:26.565478
30,2022-03-13 23:34:27.562185
11,2022-03-13 23:34:28.614557
23,2022-03-13 23:34:29.552706
16,2022-03-13 23:34:30.558405
13,2022-03-13 23:34:31.553896
20,2022-03-13 23:34:32.554526
16,2022-03-13 23:34:33.560847
29,2022-03-13 23:34:34.555942
40,2022-03-13 23:34:35.615396
57,2022-03-13 23:34:36.555477
69,2022-03-13 23:34:37.555664
63,2022-03-13 23:34:38.563430
60,2022-03-13 23:34:39.552857
50,2022-03-13 23:34:40.566650
38,2022-03-13 23:34:41.560575
47,2022-03-13 23:34:42.569303
41,2022-03-13 23:34:43.557231
26,2022-03-13 23:34:44.565587
20,2022-03-13 23:34:45.556554
13,2022-03-13 23:34:46.590411
14,2022-03-13 23:34:47.560629
21,2022-03-13 23:34:48.556860
37,2022-03-13 23:34:49.555399
24,2022-03-13 23:34:50.558710
21,2022-03-13 23:34:51.573824
23,2022-03-13 23:34:52.563815
29,2022-03-13 23:34:53.590593
53,2022-03-13 23:34:54.562732
57,2022-03-13 23:34:55.561585
54,2022-03-13 23:34:56.557660
51,2022-03-13 23:34:57.562181
57,2022-03-13 23:34:58.561938
61,2022-03-13 23:34:59.562476
57,2022-03-13 23:35:00.596917
47,2022-03-13 23:35:01.563931
26,2022-03-13 23:35:02.554931
23,2022-03-13 23:35:03.557538
24,2022-03-13 23:35:04.553084
26,2022-03-13 23:35:05.554848
38,2022-03-13 23:35:06.552226
26,2022-03-13 23:35:07.582690
40,2022-03-13 23:35:08.561993
51,2022-03-13 23:35:09.562469
57,2022-03-13 23:35:10.563072
56,2022-03-13 23:35:11.601414
41,2022-03-13 23:35:12.555887
27,2022-03-13 23:35:13.563838
1,2022-03-13 23:35:14.563295
13,2022-03-13 23:35:15.554586
21,2022-03-13 23:35:16.557929
24,2022-03-13 23:35:17.555490
30,2022-03-13 23:35:18.564832
29,2022-03-13 23:35:19.555990
26,2022-03-13 23:35:20.552561
23,2022-03-13 23:35:21.553173
34,2022-03-13 23:35:22.555900
27,2022-03-13 23:35:23.571463
35,2022-03-13 23:35:24.553225
38,2022-03-13 23:35:25.563175
27,2022-03-13 23:35:26.550489
48,2022-03-13 23:35:27.550792
41,2022-03-13 23:35:28.558802
41,2022-03-13 23:35:29.568570
34,2022-03-13 23:35:30.551864
40,2022-03-13 23:35:31.554401
34,2022-03-13 23:35:32.577783
38,2022-03-13 23:35:33.555478
35,2022-03-13 23:35:34.561914
37,2022-03-13 23:35:35.555607
24,2022-03-13 23:35:36.585472
20,2022-03-13 23:35:37.565855
21,2022-03-13 23:35:38.566360
24,2022-03-13 23:35:39.567905
29,2022-03-13 23:35:40.563516
37,2022-03-13 23:35:41.560738
50,2022-03-13 23:35:42.565348
57,2022-03-13 23:35:43.581455
61,2022-03-13 23:35:44.555774
57,2022-03-13 23:35:45.567629
69,2022-03-13 23:35:46.563135
66,2022-03-13 23:35:47.576280
53,2022-03-13 23:35:48.563060
50,2022-03-13 23:35:49.552200
23,2022-03-13 23:35:50.571122
13,2022-03-13 23:35:51.552312
26,2022-03-13 23:35:52.556965
29,2022-03-13 23:35:53.554192
29,2022-03-13 23:35:54.600857
17,2022-03-13 23:35:55.559448
1,2022-03-13 23:35:56.562717
7,2022-03-13 23:35:57.550913
23,2022-03-13 23:35:58.561490
44,2022-03-13 23:35:59.562149
63,2022-03-13 23:36:00.551748
64,2022-03-13 23:36:01.578529
60,2022-03-13 23:36:02.563865
51,2022-03-13 23:36:03.564814
60,2022-03-13 23:36:04.555663
57,2022-03-13 23:36:05.561526
69,2022-03-13 23:36:06.560106
64,2022-03-13 23:36:07.555885
