value,timestamp
38,2022-03-13 23:07:20.122530
44,2022-03-13 23:07:21.113542
56,2022-03-13 23:07:22.122036
64,2022-03-13 23:07:23.143739
67,2022-03-13 23:07:24.120514
74,2022-03-13 23:07:25.114594
66,2022-03-13 23:07:26.138760
81,2022-03-13 23:07:27.131720
67,2022-03-13 23:07:28.126163
60,2022-03-13 23:07:29.120704
64,2022-03-13 23:07:30.130582
54,2022-03-13 23:07:31.112273
75,2022-03-13 23:07:32.124334
67,2022-03-13 23:07:33.112678
74,2022-03-13 23:07:34.164453
74,2022-03-13 23:07:35.113724
74,2022-03-13 23:07:36.128450
74,2022-03-13 23:07:37.125402
75,2022-03-13 23:07:38.118347
63,2022-03-13 23:07:39.123747
38,2022-03-13 23:07:40.114695
48,2022-03-13 23:07:41.146835
30,2022-03-13 23:07:42.141998
38,2022-03-13 23:07:43.120021
57,2022-03-13 23:07:44.117888
53,2022-03-13 23:07:45.114953
63,2022-03-13 23:07:46.113792
74,2022-03-13 23:07:47.125510
70,2022-03-13 23:07:48.128105
77,2022-03-13 23:07:49.126378
81,2022-03-13 23:07:50.122410
75,2022-03-13 23:07:51.114558
75,2022-03-13 23:07:52.175930
56,2022-03-13 23:07:53.122062
51,2022-03-13 23:07:54.112701
50,2022-03-13 23:07:55.115315
40,2022-03-13 23:07:56.123391
51,2022-03-13 23:07:57.112963
34,2022-03-13 23:07:58.138223
30,2022-03-13 23:07:59.138603
38,2022-03-13 23:08:00.122821
34,2022-03-13 23:08:01.123842
43,2022-03-13 23:08:02.113808
51,2022-03-13 23:08:03.124326
51,2022-03-13 23:08:04.115838
43,2022-03-13 23:08:05.122010
60,2022-03-13 23:08:06.137943
69,2022-03-13 23:08:07.122600
77,2022-03-13 23:08:08.125613
87,2022-03-13 23:08:09.122090
69,2022-03-13 23:08:10.156343
56,2022-03-13 23:08:11.114829
51,2022-03-13 23:08:12.122612
60,2022-03-13 23:08:13.112227
74,2022-03-13 23:08:14.127794
83,2022-03-13 23:08:15.116414
87,2022-03-13 23:08:16.113197
77,2022-03-13 23:08:17.146484
66,2022-03-13 23:08:18.119695
54,2022-03-13 23:08:19.113932
44,2022-03-13 23:08:20.121234
40,2022-03-13 23:08:21.121405
27,2022-03-13 23:08:22.116037
14,2022-03-13 23:08:23.122868
4,2022-03-13 23:08:24.145175
11,2022-03-13 23:08:25.116820
20,2022-03-13 23:08:26.114238
41,2022-03-13 23:08:27.112710
51,2022-03-13 23:08:28.114399
64,2022-03-13 23:08:29.114681
81,2022-03-13 23:08:30.131095
77,2022-03-13 23:08:31.124805
75,2022-03-13 23:08:32.120055
61,2022-03-13 23:08:33.114589
50,2022-03-13 23:08:34.112900
38,2022-03-13 23:08:35.146802
30,2022-03-13 23:08:36.122292
38,2022-03-13 23:08:37.111872
29,2022-03-13 23:08:38.113009
30,2022-03-13 23:08:39.111387
30,2022-03-13 23:08:40.114994
14,2022-03-13 23:08:41.116004
21,2022-03-13 23:08:42.139599
7,2022-03-13 23:08:43.121372
10,2022-03-13 23:08:44.112338
21,2022-03-13 23:08:45.123905
8,2022-03-13 23:08:46.191256
27,2022-03-13 23:08:47.116463
30,2022-03-13 23:08:48.113001
21,2022-03-13 23:08:49.127047
27,2022-03-13 23:08:50.121260
27,2022-03-13 23:08:51.111689
21,2022-03-13 23:08:52.116936
21,2022-03-13 23:08:53.145492
30,2022-03-13 23:08:54.113160
37,2022-03-13 23:08:55.114711
38,2022-03-13 23:08:56.120059
48,2022-03-13 23:08:57.114331
37,2022-03-13 23:08:58.126448
27,2022-03-13 23:08:59.123393
27,2022-03-13 23:09:00.151634
38,2022-03-13 23:09:01.118296
57,2022-03-13 23:09:02.129430
81,2022-03-13 23:09:03.116062
100,2022-03-13 23:09:04.122860
100,2022-03-13 23:09:05.121693
91,2022-03-13 23:09:06.113892
70,2022-03-13 23:09:07.134974
47,2022-03-13 23:09:08.115921
34,2022-03-13 23:09:09.116883
34,2022-03-13 23:09:10.111656
40,2022-03-13 23:09:11.148764
53,2022-03-13 23:09:12.112496
38,2022-03-13 23:09:13.125902
43,2022-03-13 23:09:14.122604
34,2022-03-13 23:09:15.121409
29,2022-03-13 23:09:16.125755
48,2022-03-13 23:09:17.123398
47,2022-03-13 23:09:18.175739
48,2022-03-13 23:09:19.123141
43,2022-03-13 23:09:20.121589
38,2022-03-13 23:09:21.114650
38,2022-03-13 23:09:22.126659
24,2022-03-13 23:09:23.118584
34,2022-03-13 23:09:24.121601
35,2022-03-13 23:09:25.149248
37,2022-03-13 23:09:26.117737
37,2022-03-13 23:09:27.124656
24,2022-03-13 23:09:28.110826
27,2022-03-13 23:09:29.112744
34,2022-03-13 23:09:30.111065
35,2022-03-13 23:09:31.124029
57,2022-03-13 23:09:32.131182
44,2022-03-13 23:09:33.117460
47,2022-03-13 23:09:34.132553
56,2022-03-13 23:09:35.121180
37,2022-03-13 23:09:36.162202
41,2022-03-13 23:09:37.112181
41,2022-03-13 23:09:38.111629
38,2022-03-13 23:09:39.124022
56,2022-03-13 23:09:40.114821
64,2022-03-13 23:09:41.120265
67,2022-03-13 23:09:42.109340
66,2022-03-13 23:09:43.145925
66,2022-03-13 23:09:44.118041
74,2022-03-13 23:09:45.114057
69,2022-03-13 23:09:46.115393
83,2022-03-13 23:09:47.110297
78,2022-03-13 23:09:48.122785
74,2022-03-13 23:09:49.117333
54,2022-03-13 23:09:50.154063
41,2022-03-13 23:09:51.112097
35,2022-03-13 23:09:52.110938
34,2022-03-13 23:09:53.120855
47,2022-03-13 23:09:54.153770
60,2022-03-13 23:09:55.111673
60,2022-03-13 23:09:56.123373
53,2022-03-13 23:09:57.112482
60,2022-03-13 23:09:58.114040
50,2022-03-13 23:09:59.114467
60,2022-03-13 23:10:00.115513
69,2022-03-13 23:10:01.168398
57,2022-03-13 23:10:02.117244
57,2022-03-13 23:10:03.112248
51,2022-03-13 23:10:04.116805
53,2022-03-13 23:10:05.110115
54,2022-03-13 23:10:06.139433
54,2022-03-13 23:10:07.121810
61,2022-03-13 23:10:08.139522
64,2022-03-13 23:10:09.111808
67,2022-03-13 23:10:10.120741
77,2022-03-13 23:10:11.110759
69,2022-03-13 23:10:12.117628
64,2022-03-13 23:10:13.113962
77,2022-03-13 23:10:14.116384
77,2022-03-13 23:10:15.141923
67,2022-03-13 23:10:16.113100
60,2022-03-13 23:10:17.112342
53,2022-03-13 23:10:18.115406
44,2022-03-13 23:10:19.157031
54,2022-03-13 23:10:20.114298
56,2022-03-13 23:10:21.117706
41,2022-03-13 23:10:22.132626
29,2022-03-13 23:10:23.114855
20,2022-03-13 23:10:24.119274
17,2022-03-13 23:10:25.126669
34,2022-03-13 23:10:26.151880
48,2022-03-13 23:10:27.112118
64,2022-03-13 23:10:28.113846
67,2022-03-13 23:10:29.118984
74,2022-03-13 23:10:30.117164
61,2022-03-13 23:10:31.119852
64,2022-03-13 23:10:32.121411
66,2022-03-13 23:10:33.149439
64,2022-03-13 23:10:34.122965
75,2022-03-13 23:10:35.114111
64,2022-03-13 23:10:36.122833
61,2022-03-13 23:10:37.135294
63,2022-03-13 23:10:38.140354
66,2022-03-13 23:10:39.117572
66,2022-03-13 23:10:40.122167
66,2022-03-13 23:10:41.113801
56,2022-03-13 23:10:42.109083
54,2022-03-13 23:10:43.115207
50,2022-03-13 23:10:44.145647
47,2022-03-13 23:10:45.115074
60,2022-03-13 23:10:46.110758
56,2022-03-13 23:10:47.133195
64,2022-03-13 23:10:48.121404
57,2022-03-13 23:10:49.118500
50,2022-03-13 23:10:50.114499
60,2022-03-13 23:10:51.145970
57,2022-03-13 23:10:52.118472
83,2022-03-13 23:10:53.108843
83,2022-03-13 23:10:54.136072
61,2022-03-13 23:10:55.122273
48,2022-03-13 23:10:56.113313
21,2022-03-13 23:10:57.124520
10,2022-03-13 23:10:58.117891
14,2022-03-13 23:10:59.117023
14,2022-03-13 23:11:00.116978
17,2022-03-13 23:11:01.112428
24,2022-03-13 23:11:02.154084
35,2022-03-13 23:11:03.112498
35,2022-03-13 23:11:04.113877
48,2022-03-13 23:11:05.115614
51,2022-03-13 23:11:06.118254
56,2022-03-13 23:11:07.110489
64,2022-03-13 23:11:08.109121
51,2022-03-13 23:11:09.147463
43,2022-03-13 23:11:10.139653
40,2022-03-13 23:11:11.125091
40,2022-03-13 23:11:12.116711
47,2022-03-13 23:11:13.108723
48,2022-03-13 23:11:14.113883
43,2022-03-13 23:11:15.120695
53,2022-03-13 23:11:16.130998
54,2022-03-13 23:11:17.120698
67,2022-03-13 23:11:18.124736
67,2022-03-13 23:11:19.119155
64,2022-03-13 23:11:20.133753
74,2022-03-13 23:11:21.113989
67,2022-03-13 23:11:22.123362
83,2022-03-13 23:11:23.120732
69,2022-03-13 23:11:24.123674
64,2022-03-13 23:11:25.112370
61,2022-03-13 23:11:26.130370
53,2022-03-13 23:11:27.144934
57,2022-03-13 23:11:28.112860
44,2022-03-13 23:11:29.108562
51,2022-03-13 23:11:30.121962
47,2022-03-13 23:11:31.119581
38,2022-03-13 23:11:32.108789
41,2022-03-13 23:11:33.116328
51,2022-03-13 23:11:34.129730
50,2022-03-13 23:11:35.110023
56,2022-03-13 23:11:36.112501
69,2022-03-13 23:11:37.108548
56,2022-03-13 23:11:38.114552
69,2022-03-13 23:11:39.110434
77,2022-03-13 23:11:40.119218
70,2022-03-13 23:11:41.131511
53,2022-03-13 23:11:42.146673
51,2022-03-13 23:11:43.122698
51,2022-03-13 23:11:44.111939
41,2022-03-13 23:11:45.161549
57,2022-03-13 23:11:46.114264
50,2022-03-13 23:11:47.122996
37,2022-03-13 23:11:48.115028
54,2022-03-13 23:11:49.111438
47,2022-03-13 23:11:50.121188
54,2022-03-13 23:11:51.109012
66,2022-03-13 23:11:52.136841
74,2022-03-13 23:11:53.122413
84,2022-03-13 23:11:54.112305
70,2022-03-13 23:11:55.109742
74,2022-03-13 23:11:56.117533
61,2022-03-13 23:11:57.114881
53,2022-03-13 23:11:58.126180
70,2022-03-13 23:11:59.131593
60,2022-03-13 23:12:00.114912
56,2022-03-13 23:12:01.116990
64,2022-03-13 23:12:02.120233
61,2022-03-13 23:12:03.129964
77,2022-03-13 23:12:04.112638
88,2022-03-13 23:12:05.119635
91,2022-03-13 23:12:06.114818
91,2022-03-13 23:12:07.115087
84,2022-03-13 23:12:08.122503
83,2022-03-13 23:12:09.119021
75,2022-03-13 23:12:10.171052
67,2022-03-13 23:12:11.118793
60,2022-03-13 23:12:12.112409
54,2022-03-13 23:12:13.110432
50,2022-03-13 23:12:14.163633
51,2022-03-13 23:12:15.119722
44,2022-03-13 23:12:16.115114
29,2022-03-13 23:12:17.120282
37,2022-03-13 23:12:18.115940
27,2022-03-13 23:12:19.118036
35,2022-03-13 23:12:20.119893
38,2022-03-13 23:12:21.120693
47,2022-03-13 23:12:22.116038
53,2022-03-13 23:12:23.113953
54,2022-03-13 23:12:24.113154
50,2022-03-13 23:12:25.106970
27,2022-03-13 23:12:26.116155
40,2022-03-13 23:12:27.108014
44,2022-03-13 23:12:28.154358
51,2022-03-13 23:12:29.113855
48,2022-03-13 23:12:30.143455
16,2022-03-13 23:12:31.113307
10,2022-03-13 23:12:32.110953
27,2022-03-13 23:12:33.117904
57,2022-03-13 23:12:34.116029
75,2022-03-13 23:12:35.132371
74,2022-03-13 23:12:36.119155
66,2022-03-13 23:12:37.107829
