value,timestamp
44,2022-03-13 22:47:54.750683
35,2022-03-13 22:47:55.752934
34,2022-03-13 22:47:56.760530
41,2022-03-13 22:47:57.749838
56,2022-03-13 22:47:58.751739
54,2022-03-13 22:47:59.745653
51,2022-03-13 22:48:00.772217
44,2022-03-13 22:48:01.751172
48,2022-03-13 22:48:02.781143
61,2022-03-13 22:48:03.746438
56,2022-03-13 22:48:04.788094
41,2022-03-13 22:48:05.752007
27,2022-03-13 22:48:06.759685
20,2022-03-13 22:48:07.758844
40,2022-03-13 22:48:08.751912
57,2022-03-13 22:48:09.750085
66,2022-03-13 22:48:10.754253
91,2022-03-13 22:48:11.788141
90,2022-03-13 22:48:12.749598
74,2022-03-13 22:48:13.761719
61,2022-03-13 22:48:14.754838
27,2022-03-13 22:48:15.755152
34,2022-03-13 22:48:16.759134
41,2022-03-13 22:48:17.749430
41,2022-03-13 22:48:18.801229
40,2022-03-13 22:48:19.759283
40,2022-03-13 22:48:20.746225
50,2022-03-13 22:48:21.748439
74,2022-03-13 22:48:22.750714
93,2022-03-13 22:48:23.745592
81,2022-03-13 22:48:24.753293
63,2022-03-13 22:48:25.773987
51,2022-03-13 22:48:26.761246
38,2022-03-13 22:48:27.751136
47,2022-03-13 22:48:28.747063
48,2022-03-13 22:48:29.788712
47,2022-03-13 22:48:30.753750
47,2022-03-13 22:48:31.745955
44,2022-03-13 22:48:32.749191
57,2022-03-13 22:48:33.772929
69,2022-03-13 22:48:34.769639
77,2022-03-13 22:48:35.755018
75,2022-03-13 22:48:36.769738
53,2022-03-13 22:48:37.747478
48,2022-03-13 22:48:38.756945
40,2022-03-13 22:48:39.749557
40,2022-03-13 22:48:40.748471
29,2022-03-13 22:48:41.758015
37,2022-03-13 22:48:42.754156
23,2022-03-13 22:48:43.780828
40,2022-03-13 22:48:44.751579
35,2022-03-13 22:48:45.751809
34,2022-03-13 22:48:46.758334
38,2022-03-13 22:48:47.772976
43,2022-03-13 22:48:48.743364
53,2022-03-13 22:48:49.757663
75,2022-03-13 22:48:50.792618
64,2022-03-13 22:48:51.758002
51,2022-03-13 22:48:52.750129
51,2022-03-13 22:48:53.752231
50,2022-03-13 22:48:54.783334
50,2022-03-13 22:48:55.747851
60,2022-03-13 22:48:56.753720
54,2022-03-13 22:48:57.753944
56,2022-03-13 22:48:58.752880
34,2022-03-13 22:48:59.752033
24,2022-03-13 22:49:00.744569
30,2022-03-13 22:49:01.778393
23,2022-03-13 22:49:02.744872
26,2022-03-13 22:49:03.752805
29,2022-03-13 22:49:04.745845
34,2022-03-13 22:49:05.749467
37,2022-03-13 22:49:06.777430
51,2022-03-13 22:49:07.747987
56,2022-03-13 22:49:08.765679
57,2022-03-13 22:49:09.755067
78,2022-03-13 22:49:10.757011
63,2022-03-13 22:49:11.751730
60,2022-03-13 22:49:12.802094
56,2022-03-13 22:49:13.758007
47,2022-03-13 22:49:14.751987
44,2022-03-13 22:49:15.764592
47,2022-03-13 22:49:16.748767
43,2022-03-13 22:49:17.753227
43,2022-03-13 22:49:18.758501
47,2022-03-13 22:49:19.777244
57,2022-03-13 22:49:20.750753
48,2022-03-13 22:49:21.758961
66,2022-03-13 22:49:22.770447
66,2022-03-13 22:49:23.753188
63,2022-03-13 22:49:24.758794
70,2022-03-13 22:49:25.755289
64,2022-03-13 22:49:26.765647
57,2022-03-13 22:49:27.751593
56,2022-03-13 22:49:28.744126
63,2022-03-13 22:49:29.743977
60,2022-03-13 22:49:30.764534
74,2022-03-13 22:49:31.751658
70,2022-03-13 22:49:32.751958
57,2022-03-13 22:49:33.755412
40,2022-03-13 22:49:34.748275
38,2022-03-13 22:49:35.746747
24,2022-03-13 22:49:36.753188
30,2022-03-13 22:49:37.803337
35,2022-03-13 22:49:38.778818
38,2022-03-13 22:49:39.749642
