value,timestamp
41,2022-03-14 00:19:38.377477
44,2022-03-14 00:19:39.363058
53,2022-03-14 00:19:40.392805
48,2022-03-14 00:19:41.375700
43,2022-03-14 00:19:42.367722
40,2022-03-14 00:19:43.364171
30,2022-03-14 00:19:44.377685
44,2022-03-14 00:19:45.379531
27,2022-03-14 00:19:46.366177
21,2022-03-14 00:19:47.363845
21,2022-03-14 00:19:48.419214
24,2022-03-14 00:19:49.365096
40,2022-03-14 00:19:50.373078
53,2022-03-14 00:19:51.369798
70,2022-03-14 00:19:52.367566
70,2022-03-14 00:19:53.377642
70,2022-03-14 00:19:54.368004
78,2022-03-14 00:19:55.399497
78,2022-03-14 00:19:56.393960
78,2022-03-14 00:19:57.374681
67,2022-03-14 00:19:58.365754
54,2022-03-14 00:19:59.377144
47,2022-03-14 00:20:00.364536
38,2022-03-14 00:20:01.370533
38,2022-03-14 00:20:02.393325
44,2022-03-14 00:20:03.373074
57,2022-03-14 00:20:04.362990
44,2022-03-14 00:20:05.376127
40,2022-03-14 00:20:06.390144
34,2022-03-14 00:20:07.370836
23,2022-03-14 00:20:08.366752
44,2022-03-14 00:20:09.374494
51,2022-03-14 00:20:10.374647
51,2022-03-14 00:20:11.368203
43,2022-03-14 00:20:12.383725
35,2022-03-14 00:20:13.408709
40,2022-03-14 00:20:14.368253
48,2022-03-14 00:20:15.364042
56,2022-03-14 00:20:16.361894
51,2022-03-14 00:20:17.372877
48,2022-03-14 00:20:18.367713
37,2022-03-14 00:20:19.369442
35,2022-03-14 00:20:20.399054
35,2022-03-14 00:20:21.363531
34,2022-03-14 00:20:22.365607
26,2022-03-14 00:20:23.365972
38,2022-03-14 00:20:24.363545
47,2022-03-14 00:20:25.364583
44,2022-03-14 00:20:26.366939
51,2022-03-14 00:20:27.373396
50,2022-03-14 00:20:28.385866
40,2022-03-14 00:20:29.366066
35,2022-03-14 00:20:30.365582
35,2022-03-14 00:20:31.407993
34,2022-03-14 00:20:32.371403
27,2022-03-14 00:20:33.372797
38,2022-03-14 00:20:34.368130
43,2022-03-14 00:20:35.377863
54,2022-03-14 00:20:36.361890
50,2022-03-14 00:20:37.370677
51,2022-03-14 00:20:38.398285
53,2022-03-14 00:20:39.363868
44,2022-03-14 00:20:40.367498
48,2022-03-14 00:20:41.371732
60,2022-03-14 00:20:42.362861
64,2022-03-14 00:20:43.376392
74,2022-03-14 00:20:44.384606
61,2022-03-14 00:20:45.388524
47,2022-03-14 00:20:46.372766
29,2022-03-14 00:20:47.369172
16,2022-03-14 00:20:48.363908
30,2022-03-14 00:20:49.382849
26,2022-03-14 00:20:50.374650
50,2022-03-14 00:20:51.364471
61,2022-03-14 00:20:52.378236
56,2022-03-14 00:20:53.366036
57,2022-03-14 00:20:54.370417
40,2022-03-14 00:20:55.366244
26,2022-03-14 00:20:56.393341
30,2022-03-14 00:20:57.376165
34,2022-03-14 00:20:58.364211
37,2022-03-14 00:20:59.364536
41,2022-03-14 00:21:00.386823
40,2022-03-14 00:21:01.365415
50,2022-03-14 00:21:02.362156
57,2022-03-14 00:21:03.392291
57,2022-03-14 00:21:04.376477
56,2022-03-14 00:21:05.366136
44,2022-03-14 00:21:06.370366
40,2022-03-14 00:21:07.363397
53,2022-03-14 00:21:08.371939
48,2022-03-14 00:21:09.366203
48,2022-03-14 00:21:10.382673
48,2022-03-14 00:21:11.372647
48,2022-03-14 00:21:12.371925
54,2022-03-14 00:21:13.373670
60,2022-03-14 00:21:14.418514
43,2022-03-14 00:21:15.366220
54,2022-03-14 00:21:16.389870
40,2022-03-14 00:21:17.376571
44,2022-03-14 00:21:18.370459
67,2022-03-14 00:21:19.368614
48,2022-03-14 00:21:20.370099
48,2022-03-14 00:21:21.395387
38,2022-03-14 00:21:22.371647
20,2022-03-14 00:21:23.374252
23,2022-03-14 00:21:24.367567
23,2022-03-14 00:21:25.367167
35,2022-03-14 00:21:26.372427
34,2022-03-14 00:21:27.364468
26,2022-03-14 00:21:28.385032
44,2022-03-14 00:21:29.363837
47,2022-03-14 00:21:30.373161
57,2022-03-14 00:21:31.361505
74,2022-03-14 00:21:32.420755
43,2022-03-14 00:21:33.376051
35,2022-03-14 00:21:34.366217
17,2022-03-14 00:21:35.378847
1,2022-03-14 00:21:36.375593
13,2022-03-14 00:21:37.367362
20,2022-03-14 00:21:38.370259
37,2022-03-14 00:21:39.419439
44,2022-03-14 00:21:40.366951
57,2022-03-14 00:21:41.364388
57,2022-03-14 00:21:42.374522
51,2022-03-14 00:21:43.373873
53,2022-03-14 00:21:44.369116
50,2022-03-14 00:21:45.373437
50,2022-03-14 00:21:46.388247
50,2022-03-14 00:21:47.366522
40,2022-03-14 00:21:48.375586
47,2022-03-14 00:21:49.363905
57,2022-03-14 00:21:50.397067
43,2022-03-14 00:21:51.363287
47,2022-03-14 00:21:52.370870
40,2022-03-14 00:21:53.370449
21,2022-03-14 00:21:54.374557
21,2022-03-14 00:21:55.371939
30,2022-03-14 00:21:56.364834
34,2022-03-14 00:21:57.410372
40,2022-03-14 00:21:58.371996
44,2022-03-14 00:21:59.369212
51,2022-03-14 00:22:00.363693
50,2022-03-14 00:22:01.361585
40,2022-03-14 00:22:02.365669
43,2022-03-14 00:22:03.367929
38,2022-03-14 00:22:04.401741
47,2022-03-14 00:22:05.367960
53,2022-03-14 00:22:06.364436
48,2022-03-14 00:22:07.374043
67,2022-03-14 00:22:08.367967
67,2022-03-14 00:22:09.374041
54,2022-03-14 00:22:10.369672
60,2022-03-14 00:22:11.379214
44,2022-03-14 00:22:12.368908
34,2022-03-14 00:22:13.375106
51,2022-03-14 00:22:14.365332
51,2022-03-14 00:22:15.408681
43,2022-03-14 00:22:16.364119
34,2022-03-14 00:22:17.362422
47,2022-03-14 00:22:18.363784
47,2022-03-14 00:22:19.368828
61,2022-03-14 00:22:20.391036
74,2022-03-14 00:22:21.369457
77,2022-03-14 00:22:22.395772
67,2022-03-14 00:22:23.363455
67,2022-03-14 00:22:24.364712
64,2022-03-14 00:22:25.374669
50,2022-03-14 00:22:26.365503
50,2022-03-14 00:22:27.372532
53,2022-03-14 00:22:28.373007
57,2022-03-14 00:22:29.404201
63,2022-03-14 00:22:30.367963
51,2022-03-14 00:22:31.360071
41,2022-03-14 00:22:32.364447
29,2022-03-14 00:22:33.385753
34,2022-03-14 00:22:34.366098
44,2022-03-14 00:22:35.360194
44,2022-03-14 00:22:36.400642
54,2022-03-14 00:22:37.372641
53,2022-03-14 00:22:38.369391
50,2022-03-14 00:22:39.368074
51,2022-03-14 00:22:40.401309
53,2022-03-14 00:22:41.370415
56,2022-03-14 00:22:42.364399
56,2022-03-14 00:22:43.370678
64,2022-03-14 00:22:44.378207
66,2022-03-14 00:22:45.361839
57,2022-03-14 00:22:46.376170
43,2022-03-14 00:22:47.382240
30,2022-03-14 00:22:48.366412
21,2022-03-14 00:22:49.362537
24,2022-03-14 00:22:50.364056
27,2022-03-14 00:22:51.367772
35,2022-03-14 00:22:52.387939
41,2022-03-14 00:22:53.359123
50,2022-03-14 00:22:54.364534
53,2022-03-14 00:22:55.369200
56,2022-03-14 00:22:56.360699
47,2022-03-14 00:22:57.368550
48,2022-03-14 00:22:58.417103
50,2022-03-14 00:22:59.365061
43,2022-03-14 00:23:00.362999
44,2022-03-14 00:23:01.394197
48,2022-03-14 00:23:02.371530
43,2022-03-14 00:23:03.364451
40,2022-03-14 00:23:04.361992
54,2022-03-14 00:23:05.399606
48,2022-03-14 00:23:06.364866
56,2022-03-14 00:23:07.365812
66,2022-03-14 00:23:08.389666
51,2022-03-14 00:23:09.366937
43,2022-03-14 00:23:10.372096
30,2022-03-14 00:23:11.368796
21,2022-03-14 00:23:12.390232
38,2022-03-14 00:23:13.369309
56,2022-03-14 00:23:14.369192
64,2022-03-14 00:23:15.366747
88,2022-03-14 00:23:16.383148
