delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma,timestamp
191050,38890,12608,17395,7628,2623,3027,3759,2022-03-13 23:49:01.425204
445757,271855,63958,22939,17524,12143,42745,15186,2022-03-13 23:49:02.417636
406924,64325,4819,14159,4482,5609,7272,3259,2022-03-13 23:49:03.417902
554153,67060,36356,5013,6015,10489,6382,3630,2022-03-13 23:49:04.429800
1405862,260266,68605,16135,15841,15440,32909,6634,2022-03-13 23:49:05.420883
880039,286854,51861,9320,71778,50695,76904,30603,2022-03-13 23:49:06.420183
806802,150837,24153,25257,11870,6066,12368,9497,2022-03-13 23:49:07.477188
276350,80834,8268,14919,12458,5459,15333,3772,2022-03-13 23:49:08.444103
1528063,438647,137635,13361,54513,40836,21708,36315,2022-03-13 23:49:09.428371
521045,35259,18700,23219,7318,7839,4392,6339,2022-03-13 23:49:10.427702
59246,56056,6339,5041,1592,1600,2708,3526,2022-03-13 23:49:11.416880
475720,46086,12335,5356,7931,6169,6583,4223,2022-03-13 23:49:12.426727
2380635,55737,10698,31412,73582,16608,42080,40369,2022-03-13 23:49:13.412764
855232,220793,32263,58006,36960,13496,27855,15956,2022-03-13 23:49:14.444631
1272847,827961,235555,93408,127529,112160,98375,101392,2022-03-13 23:49:15.424142
62275,93991,5964,2123,4964,4890,3549,1896,2022-03-13 23:49:16.419994
1995425,162912,133591,96982,12955,33400,26933,24382,2022-03-13 23:49:17.427271
131582,7388,3676,1679,1675,1502,1694,408,2022-03-13 23:49:18.427105
1077902,50282,25450,35218,6454,6308,8773,6511,2022-03-13 23:49:19.415857
2617380,1378844,458064,168197,139753,47566,62401,43157,2022-03-13 23:49:20.421421
621087,284489,11291,41886,29304,13859,19926,10710,2022-03-13 23:49:21.446675
39439,13282,5299,5938,3067,1334,1327,532,2022-03-13 23:49:22.420670
410418,26339,7498,11471,12041,9654,7761,4073,2022-03-13 23:49:23.413438
727331,56021,57306,47949,35276,22666,8810,13334,2022-03-13 23:49:24.447199
385510,19618,1835,8426,3689,3337,1807,1264,2022-03-13 23:49:25.456996
930758,27895,5610,24494,22214,8151,6833,5705,2022-03-13 23:49:26.421444
1266760,225383,4622,13112,16263,26250,15620,6779,2022-03-13 23:49:27.426559
1101595,108372,105997,23702,19213,18728,51721,11529,2022-03-13 23:49:28.414502
373378,159191,10299,5834,3638,7458,8840,4043,2022-03-13 23:49:29.419360
1827124,63435,33261,21692,11541,16573,5449,2983,2022-03-13 23:49:30.413603
741301,49735,6871,6921,3320,3666,6766,6675,2022-03-13 23:49:31.416989
1066365,394809,60563,24284,18675,24989,66316,15741,2022-03-13 23:49:32.441784
47567,11411,3302,3036,1045,1469,1389,615,2022-03-13 23:49:33.426139
172754,160987,11661,18980,3761,6867,5815,3533,2022-03-13 23:49:34.415231
433224,59753,59923,21339,11727,14904,18350,14755,2022-03-13 23:49:35.415113
149575,66628,24936,8512,3370,4126,2575,7000,2022-03-13 23:49:36.426059
1041161,99029,43460,20137,18870,7582,11611,12312,2022-03-13 23:49:37.420572
277641,32684,5784,11823,3880,5770,10266,2088,2022-03-13 23:49:38.422470
151392,99801,13328,5018,5282,5079,3511,2772,2022-03-13 23:49:39.451686
253148,27444,10616,10461,8594,5959,7216,7473,2022-03-13 23:49:40.442549
1403207,80280,16373,16490,53473,32314,18973,10510,2022-03-13 23:49:41.416636
205550,43788,15643,7944,5195,7500,8503,2649,2022-03-13 23:49:42.419691
501370,52900,4874,2554,1569,2844,2877,3455,2022-03-13 23:49:43.413712
826008,204465,58034,13252,34157,14530,34807,14043,2022-03-13 23:49:44.414278
289948,34083,22766,4774,7579,4709,6749,3894,2022-03-13 23:49:45.416383
1938238,483122,262080,120954,58441,13892,30403,16142,2022-03-13 23:49:46.427225
92648,12009,3437,3104,1125,1469,646,1645,2022-03-13 23:49:47.418817
1081095,423691,38308,41775,7019,14958,26759,21942,2022-03-13 23:49:48.427449
45084,66874,6078,8387,5689,3315,5803,2266,2022-03-13 23:49:49.427065
1083323,1459189,362820,157005,61470,35571,82107,33856,2022-03-13 23:49:50.457413
66839,10266,1773,926,2382,2360,1800,635,2022-03-13 23:49:51.423273
132770,10817,3786,1183,740,854,1601,624,2022-03-13 23:49:52.416607
190377,185433,31691,6511,4855,4119,11372,4311,2022-03-13 23:49:53.420915
1218438,714263,122826,178723,173865,134577,131504,93271,2022-03-13 23:49:54.413615
1719800,236274,17099,58655,23154,16602,21858,14025,2022-03-13 23:49:55.416382
854708,253139,22665,73197,12566,15508,12567,8797,2022-03-13 23:49:56.445407
2927990,208539,106892,13433,23027,11199,25601,14854,2022-03-13 23:49:57.437563
1665488,155403,134859,140269,41464,17695,25721,28867,2022-03-13 23:49:58.415217
949173,378120,98555,9404,19255,15768,18878,25900,2022-03-13 23:49:59.422435
703698,20156,10590,20735,30050,9739,17362,12865,2022-03-13 23:50:00.414908
504965,218895,29388,93989,8982,17407,28905,17771,2022-03-13 23:50:01.415948
167453,50730,39232,9219,13775,5301,10703,6414,2022-03-13 23:50:02.419052
149255,16770,5151,5791,13478,4867,9671,3155,2022-03-13 23:50:03.415594
528302,883616,29787,14308,11795,17644,12797,9200,2022-03-13 23:50:04.435065
193385,31270,6025,7263,2521,3656,2947,1667,2022-03-13 23:50:05.420634
128418,23648,3207,612,1863,2211,1661,1932,2022-03-13 23:50:06.422324
616099,180410,62150,25981,49595,26154,26464,13549,2022-03-13 23:50:07.415625
1037256,221464,145641,64122,20281,34350,28552,34310,2022-03-13 23:50:08.461002
412216,21688,7167,9689,4909,3544,4395,3337,2022-03-13 23:50:09.420725
642704,14508,12868,12517,6495,12039,9026,5123,2022-03-13 23:50:10.418913
490586,178232,70900,34423,47176,24361,21164,22487,2022-03-13 23:50:11.415742
1781381,617664,31475,123750,173674,63430,44017,70047,2022-03-13 23:50:12.450133
310902,53047,7640,8084,3031,3464,2236,3661,2022-03-13 23:50:13.417229
227998,161094,56964,14957,21306,17492,16456,6714,2022-03-13 23:50:14.425831
1588148,156881,34653,6689,7733,13274,15361,5032,2022-03-13 23:50:15.460308
161999,25397,10314,2489,1829,2832,2267,484,2022-03-13 23:50:16.413811
715066,446585,64349,7479,19263,26202,24515,22641,2022-03-13 23:50:17.421762
93649,52405,2910,6884,3487,8362,9230,6026,2022-03-13 23:50:18.413503
374060,72775,27727,11789,27886,28505,46774,14979,2022-03-13 23:50:19.419486
69572,7017,2450,1772,1703,1193,960,1214,2022-03-13 23:50:20.425004
1520517,253186,63381,19226,7511,12497,7294,4190,2022-03-13 23:50:21.424115
875906,152547,52472,36245,36671,53192,33452,31692,2022-03-13 23:50:22.437175
1635504,346183,87168,26810,71485,34263,15437,19605,2022-03-13 23:50:23.427663
2188177,456733,13005,34215,20802,27019,43922,21901,2022-03-13 23:50:24.427394
267664,375119,85820,40618,36333,68471,36709,25318,2022-03-13 23:50:25.427029
192127,5679,2738,1025,1221,2367,1645,2000,2022-03-13 23:50:26.417246
380783,92260,9816,13812,18327,7966,7339,5761,2022-03-13 23:50:27.415680
273247,21845,7312,4431,4269,2039,3131,2802,2022-03-13 23:50:28.440538
324865,25595,3774,5669,3166,3249,3072,2348,2022-03-13 23:50:29.414010
463940,83860,59353,63882,6320,11759,13730,15614,2022-03-13 23:50:30.420691
601934,132259,14874,33829,17038,14249,22023,3675,2022-03-13 23:50:31.413620
156758,80181,19333,6816,19186,5276,5664,7532,2022-03-13 23:50:32.420379
706355,381041,42998,58106,52994,48567,23731,25768,2022-03-13 23:50:33.471970
178738,13237,3328,3075,1971,870,762,1242,2022-03-13 23:50:34.418098
2833971,125129,117121,33127,40071,36947,21371,24556,2022-03-13 23:50:35.417434
726185,40139,11297,24587,5828,2717,8544,3457,2022-03-13 23:50:36.420975
1626434,473399,59724,10658,9346,9540,14488,13169,2022-03-13 23:50:37.422836
430810,695021,119816,66373,55562,28527,32075,22696,2022-03-13 23:50:38.427435
1503746,92552,3372,5536,8965,2575,11609,6142,2022-03-13 23:50:39.413389
343159,28809,16592,5790,4059,3418,6445,1890,2022-03-13 23:50:40.449121
143599,64524,2413,12199,13485,2683,4813,6681,2022-03-13 23:50:41.413043
475380,96564,85609,5226,11293,10358,22005,13317,2022-03-13 23:50:42.414184
531296,51155,4363,8068,6490,3098,7381,2830,2022-03-13 23:50:43.413926
285408,29683,17396,1630,7662,3678,1814,1802,2022-03-13 23:50:44.453648
826217,237703,14481,32494,13868,11391,18600,7883,2022-03-13 23:50:45.416359
404384,604129,84881,31193,24480,23315,18426,9681,2022-03-13 23:50:46.426217
1596291,221261,23750,15372,28360,7775,13190,6841,2022-03-13 23:50:47.416989
1061424,1028519,157794,290266,62288,61794,133857,63415,2022-03-13 23:50:48.425699
437675,44214,11296,6082,5668,4030,3038,3472,2022-03-13 23:50:49.422005
814989,349397,44365,69190,57928,67669,45371,57811,2022-03-13 23:50:50.427535
516603,108730,857,4956,7748,5962,11269,4466,2022-03-13 23:50:51.468979
120054,21896,3226,5406,3975,5699,9360,7479,2022-03-13 23:50:52.417020
200121,71151,37708,8179,14590,13759,8322,28374,2022-03-13 23:50:53.416506
298251,34141,24590,51861,18388,13071,5103,5028,2022-03-13 23:50:54.423948
958040,145240,28828,186276,62216,62202,65060,25462,2022-03-13 23:50:55.411946
131389,58233,10681,9931,9301,5797,3728,5138,2022-03-13 23:50:56.426286
1014352,156184,78831,30569,38368,13883,26996,19650,2022-03-13 23:50:57.422330
853183,6986,11515,17615,7591,8213,3789,4751,2022-03-13 23:50:58.462636
1449857,376410,50748,203461,71461,25870,19781,47112,2022-03-13 23:50:59.421988
1962491,171456,93532,79447,21135,50646,66097,16841,2022-03-13 23:51:00.440927
161035,67925,7159,6746,2765,2662,4771,2438,2022-03-13 23:51:01.413544
684412,86375,52283,9186,8131,6495,8428,7901,2022-03-13 23:51:02.414908
570129,3999,5311,15817,3415,3620,1627,822,2022-03-13 23:51:03.428485
1135455,34138,43557,12274,6008,5141,2446,6904,2022-03-13 23:51:04.415673
681811,37566,34377,3070,7362,5517,2901,2954,2022-03-13 23:51:05.427623
172277,94587,20361,10771,6290,3657,5041,8035,2022-03-13 23:51:06.423737
187176,56721,9285,7426,2897,4082,6940,3240,2022-03-13 23:51:07.418548
310665,59528,28562,17980,28202,10599,14309,15472,2022-03-13 23:51:08.426065
1305232,113697,113155,26859,55732,14894,10811,24569,2022-03-13 23:51:09.444731
758981,546649,40816,39715,10996,19816,19787,16360,2022-03-13 23:51:10.411713
930017,44415,16628,6898,4178,4218,6674,2786,2022-03-13 23:51:11.417947
54842,13548,5229,3648,4603,5139,4085,3763,2022-03-13 23:51:12.413925
1802682,821839,53908,191790,60784,55766,81996,63040,2022-03-13 23:51:13.421353
803070,49264,94274,52701,10231,32365,18390,30248,2022-03-13 23:51:14.420826
129798,45469,20835,5924,7073,8498,3929,2648,2022-03-13 23:51:15.413603
350215,140485,19152,23753,16940,9650,18419,6265,2022-03-13 23:51:16.457709
